,byear,sex,ret_age,education,init_wage,pension,bal_rrsp,bal_tfsa,bal_other_reg,bal_unreg,cont_rate_rrsp,cont_rate_tfsa,cont_rate_other_reg,cont_rate_unreg,withdrawal_rrsp,withdrawal_tfsa,withdrawal_other_reg,withdrawal_unreg,replacement_rate_db,rate_employee_db,income_previous_db,init_dc,rate_employee_dc,rate_employer_dc,s_byear,s_sex,s_ret_age,s_education,s_init_wage,s_pension,s_bal_rrsp,s_bal_tfsa,s_bal_other_reg,s_bal_unreg,s_cont_rate_rrsp,s_cont_rate_tfsa,s_cont_rate_other_reg,s_cont_rate_unreg,s_withdrawal_rrsp,s_withdrawal_tfsa,s_withdrawal_other_reg,s_withdrawal_unreg,s_replacement_rate_db,s_rate_employee_db,s_income_previous_db,s_init_dc,s_rate_employee_dc,s_rate_employer_dc,weight,couple,prov,first_residence,second_residence,price_first_residence,price_second_residence,business,price_business,mix_bonds,mix_bills,mix_equity,fee,fee_equity,credit_card,personal_loan,student_loan,car_loan,credit_line,first_mortgage,second_mortgage,other_debt,credit_card_payment,personal_loan_payment,student_loan_payment,car_loan_payment,credit_line_payment,first_mortgage_payment,second_mortgage_payment,other_debt_payment,claim_age_cpp,s_claim_age_cpp,cap_gains_unreg,s_cap_gains_unreg,realized_losses_unreg,s_realized_losses_unreg,init_room_rrsp,init_room_tfsa,s_init_room_rrsp,s_init_room_tfsa
448,1965.0,male,60.0,post-secondary,115000.0,,3888.888888888889,5000.0,7771.2714698713235,,0.0,0.0,0.0068023354685108565,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,800000.0,,800000.0,,,,0.0,0.0,0.0,0.0,0.0,300.0,,,8200.0,,,,,0.0,,,478.0,,,,,65.0,,0,,0,,0,0,,
449,1956.0,male,68.0,high school,32000.0,,7857.142857142857,,,3000.0,0.0,,,0.1851851851851852,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,45000.0,,45000.0,,,,0.0,1.0,0.0,0.01,0.0,,,75000.0,98000.0,,125000.0,,,,,0.0,99.0,,1300.0,,,65.0,,0,,0,,0,0,,
450,1993.0,female,55.0,university,80000.0,,45000.0,40000.0,,,0.024,0.06666666666666668,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,700000.0,,700000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,4000.0,,140000.0,,,,,,240.0,,1200.0,,,70.0,,0,,0,,0,0,,
451,1983.0,male,65.0,university,58000.0,,8000.0,,,,0.0,,,,0.0,,,,,,,,,,1990.0,female,60.0,post-secondary,60000.0,,31060.606060606064,55000.0,,3923.267326732673,0.0,0.08064516129032258,,0.0,0.0,0.0,,784.6534653465346,0.64,0.05,,55000.0,0.0,0.0,1,True,qc,440000.0,,440000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,,,420000.0,,,,,,,,1200.0,,,70.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
452,1984.0,female,45.0,university,55000.0,,53900.70921985817,,,,0.04964539007092199,,,,0.0,,,,,,,,,,1986.0,male,68.0,university,45000.0,,,2000.0,,105000.0,,0.0,,0.0,,0.0,,0.0,,,,600000.0,0.04,0.04,1,True,on,360000.0,73000.0,360000.0,73000.0,,,0.3162790697674419,0.02325581395348837,0.6604651162790698,0.01372093023255814,0.008465116279069767,400.0,7000.0,,,,290000.0,69000.0,,400.0,400.0,,,,1500.0,700.0,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
453,1968.0,male,65.0,university,60000.0,,80000.0,15000.0,,,0.0,0.0,,,0.0,0.0,,,0.6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,,,0.0,0.0,1.0,0.025,0.025,,,,,2000.0,,,,,,,,100.0,,,,70.0,,0,,0,,0,0,,
454,1962.0,male,65.0,university,60000.0,,150000.0,,,1000.0,0.0,,,0.0,0.0,,,0.0,,,,350000.0,0.04,0.02,1973.0,female,60.0,university,98000.0,,550000.0,60000.0,199850.11241568823,,0.1,0.0925925925925926,0.0,,0.0,0.0,0.0,,0.65,0.07,,12000.0,0.02,0.02,1,True,on,,,,,,,0.9803921568627452,0.0196078431372549,0.0,0.01980392156862745,0.0,,,,,,,,,,,,,,,,,65.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
455,1958.0,male,62.0,university,41000.0,,2800.0,,,,0.01,,,,0.0,,,,0.04,0.02,,5300.0,0.06,0.03,1970.0,female,70.0,post-secondary,40000.0,,13288.590604026846,,,20000.0,0.006711409395973154,,,0.0,0.0,,,0.0,,,,90000.0,0.04,0.04,1,True,on,700000.0,,700000.0,,0.0,0.0,0.3223269676993428,0.1941728721080378,0.4835001601926194,0.012572742012213471,0.007252405316453238,,,,,56000.0,,,,,,,,900.0,,,,70.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
456,1957.0,female,65.0,high school,65000.0,2000.0,92803.03030303029,,,,0.101010101010101,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,330000.0,,330000.0,,,,0.22058823529411764,0.13970588235294118,0.6397058823529411,0.01948529411764706,0.014448529411764706,1000.0,,,,38000.0,240000.0,,,50.0,,,,400.0,1172.0,,,65.0,,0,,0,,0,0,,
457,1971.0,female,60.0,high school,101000.0,60000.0,175925.92592592593,,,,0.007407407407407408,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,500000.0,,500000.0,,,,0.0,1.0,0.0,0.007380952380952381,0.0,,,,5000.0,,,,,,,,650.0,,,,,60.0,,0,,0,,0,0,,
458,1989.0,male,60.0,high school,40000.0,,,,,1600.0,,,,0.016666666666666666,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,400000.0,,400000.0,,,,0.08754208754208755,0.6801346801346801,0.2323232323232323,0.013333333333333334,0.004949494949494949,50.0,,,,,170000.0,,,50.0,,,,,900.0,,,65.0,,0,,0,,0,0,,
459,1984.0,male,57.0,high school,50000.0,,222585.36585365856,9665.427509293679,,2625.0,0.14227642276422764,0.0,,0.0,0.0,0.0,,0.0,0.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,225000.0,,225000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,,,175000.0,,,,,,,,940.0,,,70.0,,0,,0,,0,0,,
460,1988.0,male,67.0,high school,39000.0,,468750.0,,,7000.0,0.0,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,180000.0,,180000.0,,0.0,0.0,0.0,1.0,0.0,0.0021052631578947372,0.0,,,,,8000.0,50000.0,,,,,,,200.0,720.0,,,65.0,,0,,0,,0,0,,
461,1975.0,female,65.0,university,45600.0,,100000.0,20958.90410958904,,9403.973509933776,0.0,0.0136986301369863,,0.039735099337748346,0.0,0.0,,0.0,0.44,0.05,,400000.0,0.04,0.04,1989.0,male,65.0,university,20000.0,,,,5200.0,,,,0.0072,,,,0.0,,,,,8000.0,0.05,0.05,1,True,on,1001000.0,,1001000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,14000.0,,,,,,,,300.0,,,,,60.0,67.0,0,0.0,0,0.0,0,0,0.0,0.0
462,1968.0,female,60.0,university,57000.0,,,,,,,,,,,,,,,,,1000.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,,,15000.0,,,,,,,,0.0,,,,,,61.0,,0,,0,,0,0,,
463,1967.0,male,65.0,university,47000.0,,,1200.0,,28928.57142857143,,0.00851063829787234,,0.0,,0.0,,0.0,0.5,0.04,,,,,1959.0,female,60.0,post-secondary,70000.0,,100000.0,,,,0.0,,,,0.0,,,,,,,,,,1,True,on,850000.0,,850000.0,,0.0,0.0,0.4702970297029703,0.0099009900990099,0.5198019801980198,0.02110891089108911,0.01150990099009901,,,900.0,,,,,,,,0.0,,,,,,70.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
464,1981.0,male,60.0,university,47000.0,,80000.0,,,250.0,0.11199999999999999,,,0.0,0.0,,,100.0,0.46,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,,,0.0,0.96,0.04,0.006999999999999999,0.001,1000.0,,,,,,,,1000.0,,,,,,,,65.0,,0,,0,,0,0,,
465,1985.0,female,100.0,university,35000.0,6500.0,6000.0,6800.0,,2625.0,0.008333333333333333,0.04666666666666667,,0.0,0.0,0.0,,0.0,,,,150000.0,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,250000.0,400000.0,250000.0,400000.0,,,0.0,0.09090909090909093,0.9090909090909092,0.02363636363636364,0.022727272727272728,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
466,1989.0,male,65.0,university,81000.0,,116000.0,66000.0,,,0.0,0.06707317073170732,,,0.0,0.0,,,0.7,0.05,,0.0,0.03,0.03,1957.0,female,63.0,high school,26000.0,,125000.0,55000.0,,,0.0,0.045454545454545456,,,0.0,0.0,,,,,,,,,1,True,on,,,,,,,0.1178626815169886,0.0004229522064006767,0.8817143662766107,0.022047088678979275,0.020274918934160443,7000.0,9000.0,,,,,,,250.0,750.0,,,,,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
467,1969.0,female,60.0,university,65000.0,,9693.877551020407,0.8,,,0.00816326530612245,8e-06,,,0.0,0.0,,,0.5,0.05,,,,,1962.0,male,65.0,university,69470.0,,249447.51381215468,300.0,,5060.240963855421,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,,,,1,True,on,,,,,,,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
468,1990.0,female,65.0,university,101000.0,,50000.0,44000.0,,,0.0,0.0,,,5000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,350000.0,,350000.0,,,,0.21333333333333332,0.4666666666666667,0.32,0.01,0.0048,,,,,,60000.0,,,,,,,,0.0,,,65.0,,0,,0,,0,0,,
469,1971.0,male,60.0,post-secondary,21000.0,,1000.0,,4000.0,,0.0,,0.008,,0.0,,0.0,,0.7,0.0,,,,,1969.0,female,60.0,university,115000.0,,223076.9230769231,,,26000.0,0.10256410256410256,,,0.13157894736842105,0.0,,,0.0,,,0.0,80000.0,0.04,0.04,1,True,qc,,550000.0,,550000.0,,,0.0,1.0,0.0,0.01,0.0,,,,,,,220000.0,,,,,,,,1500.0,,65.0,67.0,0,0.0,0,0.0,0,0,0.0,0.0
470,1991.0,female,55.0,university,52000.0,,139000.0,0.0,,,0.0,0.0,,,0.0,0.0,,,0.56,0.065,,,,,1990.0,male,50.0,high school,40000.0,,,0.0,,5454.545454545454,,0.0,,0.09090909090909093,,0.0,,0.0,,,,,,,1,True,on,70000.0,,70000.0,,,,0.0,1.0,0.0,0.01,0.0,2000.0,,,,,65000.0,,,100.0,,,,,400.0,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
471,1983.0,female,65.0,post-secondary,70000.0,,125454.54545454546,5220.588235294118,,,0.0,0.0,,,0.0,0.0,,,,,,38000.0,0.04,0.04,1958.0,male,65.0,post-secondary,120000.0,,50000.0,,4381.034482758621,3000.0,0.0,,0.010344827586206895,0.0,0.0,,0.0,0.0,0.7,0.05,,100000.0,0.04,0.04,1,True,on,16000.0,,16000.0,,,,0.33333333333333337,0.16666666666666666,0.5,0.01375,0.0075,,,,,,98000.0,,,,,,,,510.0,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
472,1989.0,female,45.0,high school,112000.0,,28500.0,10000.0,,2500.0,0.0,0.0,,0.018292682926829267,0.0,0.0,,0.0,,,,100000.0,0.05,0.05,1971.0,male,65.0,post-secondary,42000.0,,5500.0,,,,0.0,,,,0.0,,,,,,,,,,1,True,on,550000.0,,550000.0,,50000.0,50000.0,0.18181818181818185,0.4545454545454545,0.3636363636363637,0.013636363636363636,0.006363636363636363,,,2000.0,18000.0,,450000.0,,,,,200.0,356.0,,2200.0,,,65.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
473,1989.0,male,65.0,university,100000.0,,75000.0,5.263157894736842,,,0.016666666666666666,0.0010526315789473684,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,800000.0,400000.0,800000.0,400000.0,,,0.33725490196078434,0.1568627450980392,0.5058823529411764,0.01843137254901961,0.01011764705882353,3000.0,,,30000.0,,300000.0,320000.0,,80.0,,,700.0,,2000.0,1200.0,,67.0,,0,,0,,0,0,,
474,1963.0,male,62.0,university,24500.0,,,,,12000.0,,,,0.0,,,,0.0,0.3,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,70.0,,0,,0,,0,0,,
475,1974.0,male,60.0,high school,35000.0,,21202.18579234973,13725.490196078432,,100.0,0.019672131147540985,0.0,,0.0,0.0,0.0,,0.0,0.32,0.05,,,,,1963.0,female,65.0,university,50000.0,,51000.0,5454.545454545454,,,0.01875,0.0,,,0.0,0.0,,,0.7,0.05,,5000.0,0.02,0.02,1,True,on,225000.0,,225000.0,,,,0.0,0.0,0.0,0.0,0.0,,,,12350.0,1000.0,,,,,,,415.0,100.0,,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
476,1993.0,female,65.0,university,14000.0,,18000.0,,,,0.057471264367816084,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,,,0.0,0.8,0.2,0.006999999999999999,0.001,1000.0,,,42000.0,,,,,200.0,,,1200.0,,,,,60.0,,0,,0,,0,0,,
477,1959.0,male,65.0,university,42000.0,,80000.0,,,,0.030769230769230767,,,,0.0,,,,0.12,0.02,,,,,1976.0,female,65.0,university,68000.0,,500.0,,,,0.00746268656716418,,,,0.0,,,,0.7,0.09,,0.0,0.09,0.09,1,True,on,,,,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,60.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
478,1962.0,female,58.0,university,24000.0,,,,,,,,,,,,,,0.6,0.05,,,,,1975.0,male,66.0,university,45000.0,,2500.0,,,,0.0,,,,0.0,,,,,,,,,,1,True,qc,150000.0,,150000.0,,,,0.392,0.02,0.588,0.01485,0.00882,,,,,,,,,,,,,,,,,70.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
479,1980.0,female,60.0,post-secondary,100000.0,,150000.0,2000.0,0.0,,0.0,0.0,0.0,,0.0,100.0,0.0,,0.65,0.05,,,,,1972.0,male,55.0,post-secondary,46000.0,,1000.0,1500.0,,,0.0,0.025,,,0.0,0.0,,,0.5,0.05,,,,,1,True,on,,,,,,,0.0,1.0,0.0,0.0036170212765957452,0.0,700.0,,,,,,,,700.0,,,,,,,,60.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
480,1960.0,male,63.0,university,50000.0,,,,,,,,,,,,,,0.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,350000.0,,350000.0,,,,0.018181818181818184,0.9090909090909092,0.07272727272727272,0.009999999999999998,0.0006363636363636363,,5000.0,,,,150000.0,,,,50.0,,,,800.0,,,65.0,,0,,0,,0,0,,
481,1969.0,female,60.0,university,45000.0,,,35000.0,,,,0.04,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,450000.0,,450000.0,,0.0,0.0,0.362962962962963,0.0308641975308642,0.6061728395061728,0.015833333333333338,0.009932098765432098,,,,,,300000.0,,,,,,,,1600.0,,,65.0,,0,,0,,0,0,,
482,1986.0,female,60.0,post-secondary,81500.0,,21000.0,3586.9565217391296,,,0.0027272727272727275,0.021739130434782608,,,0.0,0.0,,,0.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,200000.0,,200000.0,,,,0.05,0.875,0.075,0.004375,0.001125,5000.0,,18000.0,,,55000.0,,,200.0,,192.0,,,2000.0,,,65.0,,0,,0,,0,0,,
483,1992.0,male,65.0,university,105000.0,,20000.0,1000.0,,,0.03,0.023809523809523808,,,0.0,0.0,,,,,,,,,1963.0,female,60.0,post-secondary,40500.0,,97590.36144578313,95959.59595959596,,200.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.6,0.05,100000.0,,,,1,True,on,,,,,,,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,67.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
484,1978.0,male,65.0,university,56000.0,,0.0,2586.2068965517237,,,0.0,0.008275862068965517,,,0.0,0.0,,,0.7,0.02,200.0,,,,1969.0,female,60.0,post-secondary,37000.0,,31828.94736842105,,,10563.38028169014,0.01973684210526316,,,0.0,0.0,,,0.0,0.22,0.05,,,,,1,True,qc,245000.0,,245000.0,,0.0,0.0,0.0,1.0,0.0,0.005689655172413793,0.0,,,,,,30000.0,,,,,,,,487.0,,,60.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
485,1980.0,female,65.0,university,60000.0,,,,,,,,,,,,,,,,,25000.0,0.05,0.03,1981.0,male,65.0,university,30000.0,,34751.77304964539,550.0,,,0.0,0.0,,,0.0,0.0,,,,,,550000.0,0.04,0.04,1,True,on,280000.0,,280000.0,,,,0.0,1.0,0.0,0.01,0.0,,200.0,,,,198000.0,,,,200.0,,,,1200.0,,,65.0,68.0,0,0.0,0,0.0,0,0,0.0,0.0
486,1963.0,female,60.0,university,50000.0,,200000.0,,,,0.0,,,,0.0,,,,0.5,0.05,,,,,1974.0,male,65.0,post-secondary,37800.0,,,0.0,,,,0.0,,,,0.0,,,,,,,,,1,True,on,,,,,,,0.0,0.6666666666666666,0.3333333333333333,0.015,0.008333333333333333,500.0,,,,,,,,50.0,,,,,,,,65.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
487,1959.0,male,65.0,university,40000.0,,16000.0,,,,0.0,,,,0.0,,,,,,,,,,1977.0,female,60.0,university,100000.0,,485000.0,0.0,,,0.2475247524752475,0.0,,,0.0,0.0,,,0.6,0.02,,,,,1,True,on,400000.0,,400000.0,,,,0.18867924528301888,0.5283018867924528,0.2830188679245283,0.009528301886792451,0.004245283018867925,1000.0,,,17000.0,,270000.0,,,100.0,,,334.0,,1250.0,,,60.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
488,1966.0,male,68.0,post-secondary,35000.0,,27777.777777777777,33428.57142857143,58333.33333333334,445000.0,0.0,0.0,0.04166666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,400000.0,,400000.0,,,,0.1493975903614458,0.23614457831325303,0.6144578313253012,0.01783132530120482,0.013385542168674698,,,,,5000.0,,,,,,,,100.0,,,,60.0,,0,,0,,0,0,,
489,1988.0,male,60.0,post-secondary,30000.0,,,54166.66666666667,,400.0,,0.027777777777777776,,0.0,,0.0,,0.0,,,,,,,1974.0,female,65.0,post-secondary,120000.0,,,136842.1052631579,,,,0.10526315789473684,,,,0.0,,,,,,,,,1,True,on,50000.0,500000.0,50000.0,500000.0,,,0.39583333333333337,0.09375,0.5104166666666667,0.01953125,0.011510416666666669,500.0,,,,14000.0,450000.0,,,20.0,,,,190.0,2000.0,,,63.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
490,1974.0,female,65.0,university,28100.0,,120000.0,3125.0,,,0.04477611940298507,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,310000.0,,310000.0,,0.0,0.0,0.0,1.0,0.0,0.01,0.0,,5000.0,,,,,,,,220.0,,,,,,,70.0,,0,,0,,0,0,,
491,1969.0,male,60.0,high school,56000.0,,,19259.25925925926,,5089.285714285714,,0.0,,0.0,,0.0,,0.0,0.22,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,950000.0,,950000.0,,,,0.37777777777777777,0.05555555555555555,0.5666666666666667,0.014444444444444444,0.008499999999999999,1000.0,,,,,580000.0,,,500.0,,,,,2500.0,,,60.0,,0,,0,,0,0,,
492,1963.0,female,70.0,post-secondary,54000.0,,6428.571428571428,11111.111111111111,,,0.10714285714285714,0.022222222222222227,,,0.0,0.0,,,,,,3000.0,0.05,0.0,1965.0,male,65.0,post-secondary,58000.0,,,142.85714285714286,84117.64705882354,20000.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,1,True,on,,,,,0.0,0.0,0.3104761904761905,0.2738095238095238,0.4157142857142857,0.011595238095238094,0.006235714285714285,1000.0,,,,,,,,0.0,,,,,,,,60.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
493,1972.0,male,61.0,university,68000.0,,,1500.0,,,,0.0,,,,0.0,,,,,1.0,,,,1977.0,female,65.0,university,65000.0,,,,,22500.0,,,,0.04166666666666666,,,,0.0,,,,10.0,0.04,0.04,1,True,on,245000.0,,245000.0,,,,0.2867924528301887,0.28301886792452835,0.4301886792452829,0.011698113207547168,0.0064528301886792455,,,,2000.0,,10000.0,,,,,,345.0,,500.0,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
494,1959.0,female,65.0,university,120000.0,,75000.0,7058.823529411765,,,0.0,0.023529411764705882,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.3627450980392157,0.0931372549019608,0.5441176470588235,0.014534313725490198,0.008161764705882353,1000.0,,,20000.0,,,,,1000.0,,,400.0,,,,,60.0,,0,,0,,0,0,,
495,1978.0,male,60.0,post-secondary,76000.0,,,80000.0,29000.0,,,0.09166666666666666,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,450000.0,,450000.0,,,,0.28,0.4,0.32,0.017,0.0068000000000000005,3000.0,,,50000.0,,,,,90.0,,,500.0,,,,,65.0,,0,,0,,0,0,,
496,1990.0,male,70.0,post-secondary,32000.0,,53038.67403314917,,174193.5483870968,738.4615384615386,0.0,,0.0,0.003076923076923077,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,2000000.0,,2000000.0,,,,0.16652789342214822,0.0008326394671107411,0.832639467110741,0.02082431307243963,0.0183180682764363,10000.0,3000.0,,,,,,,400.0,300.0,,,,,,,68.0,,0,,0,,0,0,,
497,1966.0,male,56.0,high school,27985.0,,2200.0,15000.0,,3000.0,0.049180327868852465,0.0,,0.0,0.0,0.0,,0.0,0.6,0.05,,,,,1980.0,female,65.0,university,55000.0,,342.10526315789474,,,2600.0,0.0,,,0.0,0.0,,,0.0,,,,,,,1,True,on,,,,,,,0.0,1.0,0.0,0.01,0.0,,,4000.0,,,,,,,,100.0,,,,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
498,1993.0,male,55.0,high school,38000.0,,61276.595744680846,7857.142857142857,,,0.05319148936170213,0.0,,,0.0,0.0,,,0.6,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,900000.0,,900000.0,,,,0.1,0.15000000000000002,0.75,0.02225,0.018750000000000003,,,,,,,,,,,,,,,,,65.0,,0,,0,,0,0,,
499,1965.0,female,55.0,university,25000.0,,,,,50000.0,,,,0.078125,,,,0.0,0.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,45000.0,,45000.0,,,0.163265306122449,0.2857142857142857,0.5510204081632653,0.014591836734693876,0.011326530612244898,,,,,,,40000.0,,,,,,,,0.0,,65.0,,0,,0,,0,0,,
500,1978.0,male,65.0,university,44000.0,,,,,11128.0,,,,0.06498232480765231,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,qc,,,,,,,0.0,1.0,0.0,0.01,0.0,3000.0,20000.0,,,,,,,100.0,500.0,,,,,,,65.0,,0,,0,,0,0,,
501,1960.0,male,68.0,university,46750.0,,2500.0,,,1000.0,0.0,,,0.0,0.0,,,0.0,,,,250000.0,0.06,0.06,1959.0,female,64.0,university,68000.0,,52941.176470588245,633.3333333333333,,8825.396825396825,0.011764705882352941,0.0,,0.0,0.0,0.0,,0.0,,,,,,,1,True,on,,,,,0.0,0.0,0.16666666666666669,0.5833333333333333,0.25,0.007916666666666666,0.00375,,,,,,,,,,,,,,,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
502,1977.0,male,68.0,university,77000.0,,,1062.5,,281.8181818181818,,0.03125,,0.0,,0.0,,17.613636363636363,0.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,,,,,,,0.26881720430107525,0.7311827956989247,0.0,0.006505376344086021,0.0,2000.0,,,,,,,,50.0,,,,,,,,70.0,,0,,0,,0,0,,
503,1989.0,female,65.0,university,50000.0,,39550.56179775281,6136.363636363636,1172.413793103448,5714.285714285714,0.0,0.004545454545454545,0.011494252873563218,0.009523809523809523,0.0,0.0,0.0,0.0,0.7,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,False,on,300000.0,,300000.0,,0.0,0.0,0.0,1.0,0.0,0.008333333333333333,0.0,3000.0,,,9000.0,,,,,100.0,,,300.0,,,,,60.0,,0,,0,,0,0,,
504,1976.0,male,55.0,post-secondary,65000.0,,,0.0,21775.641025641024,655000.0,,0.0,0.0,0.4545454545454545,,0.0,0.0,0.0,0.5,0.06,,18000.0,0.04,0.04,1968.0,female,70.0,university,71000.0,,,3771.116604861969,,,,0.05356407086938608,,,,0.0,,,,,,,,,1,True,qc,,,,,,,0.0,1.0,0.0,0.01,0.0,2000.0,,,,,,,,1500.0,,,,,,,,65.0,70.0,0,0.0,0,0.0,0,0,0.0,0.0
505,1976.0,female,65.0,high school,50000.0,,2000.0,,,14285.714285714286,0.2,,,0.0,0.0,,,0.0,,,,,,,1988.0,male,40.0,post-secondary,85725.0,,,30000.0,,7857.142857142858,,0.0,,0.0,,0.0,,0.0,,,,,,,1,True,on,1000000.0,,1000000.0,,,,0.0,1.0,0.0,0.01,0.0,,,,,,680000.0,,,,,,,,1200.0,,,65.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
506,1989.0,male,80.0,post-secondary,200000.0,,,26666.666666666664,,,,0.05555555555555555,,,,0.0,,,,,,0.0,0.04,0.04,1967.0,female,55.0,post-secondary,34000.0,,,10000.0,,7500.0,,0.1,,0.03209876543209877,,0.0,,0.0,,,,1000000.0,0.03,0.03,1,True,on,125000.0,,125000.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,9000.0,,,,,,,,650.0,,,68.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
507,1958.0,male,67.0,university,47000.0,,,3118.2795698924733,,250000.0,,0.001075268817204301,,0.13793103448275862,,0.0,,0.0,0.5,0.05,,,,,1979.0,female,55.0,post-secondary,62000.0,,1000.0,10000.0,,15789.473684210527,0.0,0.01,,0.01973684210526316,0.0,0.0,,0.0,0.5,0.05,0.0,,,,1,True,qc,,,,,,,0.0,1.0,0.0,0.01,0.0,,,,,,,,,,,,,,,,,65.0,60.0,0,0.0,0,0.0,0,0,0.0,0.0
508,1961.0,male,65.0,post-secondary,74000.0,,2000.0,15000.0,,100000.0,0.022222222222222227,0.0,,0.0,0.0,0.0,,0.0,0.7,0.06,3000.0,,,,1989.0,female,65.0,university,65000.0,,10000.0,50000.0,,12647.058823529409,0.05106382978723404,0.0,,0.02205882352941177,0.0,4000.0,,0.0,0.7,0.05,,150000.0,0.04,0.04,1,True,on,,,,,,,0.1,0.75,0.15,0.0075,0.00225,,,,,,,,,,,,,,,,,60.0,65.0,0,0.0,0,0.0,0,0,0.0,0.0
